transaction_real_price,city,exclusive_use_area,floor,total_parking_capacity_in_site,total_household_count_in_sites,apartment_building_count_in_sites,heat_type,heat_fuel,front_door_structure,supply_area,total_household_count_of_area_type,room_count,bathroom_count
206300000,0,84.93,17,1044.0,2132,24,individual,gas,stairway,102.91,1128,3.0,2.0
298000000,0,166.15,3,795.0,795,12,central,gas,stairway,188.48,60,4.0,2.0
323000000,0,84.3657,22,223.0,221,3,individual,gas,stairway,112.4,1,0.0,0.0
254000000,1,59.77,15,202.0,228,1,individual,gas,stairway,80.6,114,3.0,1.0
535000000,1,84.88,9,935.0,787,11,individual,gas,stairway,107.64,316,3.0,2.0
715000000,0,164.32,25,1850.0,629,3,individual,gas,,214.48,130,4.0,2.0
138000000,0,72.39,13,371.0,479,2,individual,gas,stairway,90.43,24,3.0,1.0
745000000,1,84.84,7,657.0,540,9,district,cogeneration,stairway,108.46,264,3.0,2.0
450000000,1,84.96,8,511.0,639,5,central,gas,corridor,92.07,134,3.0,1.0
155000000,1,28.71,12,,1635,9,individual,gas,corridor,38.09,240,1.0,1.0
127000000,0,59.97,14,,804,9,individual,gas,stairway,81.98,276,3.0,1.0
252000000,1,59.96,6,1179.0,987,13,district,cogeneration,corridor,84.66,365,3.0,1.0
480000000,0,164.94,11,548.0,452,7,district,cogeneration,stairway,208.09,90,5.0,2.0
188000000,0,84.97,3,516.0,1118,14,individual,gas,stairway,101.97,818,3.0,2.0
268000000,1,59.788000000000004,10,576.0,503,10,individual,gas,stairway,84.16,214,3.0,2.0
598000000,0,84.6389,12,4599.0,2752,14,individual,gas,stairway,113.65,772,3.0,2.0
85500000,0,116.56,5,,115,5,individual,gas,stairway,123.54,20,4.0,2.0
740000000,1,84.49,10,171.0,132,2,individual,gas,stairway,104.2,81,3.0,2.0
470000000,1,59.76,20,1208.0,1170,13,individual,gas,stairway,75.33,228,2.0,1.0
218000000,0,58.01,5,2716.0,2716,20,central,gas,corridor,76.81,1,2.0,1.0
247000000,1,84.98,9,412.0,373,7,individual,gas,stairway,107.89,95,3.0,2.0
398000000,1,59.94,21,1208.0,1170,13,individual,gas,stairway,75.51,25,2.0,1.0
238000000,1,75.15,3,159.0,116,1,individual,gas,,97.03,10,,
380000000,1,76.51,5,567.0,690,5,district,cogeneration,stairway,94.25,120,3.0,1.0
507000000,1,83.805,7,1400.0,1400,13,central,gas,corridor,110.17,206,3.0,1.0
345000000,0,84.83,6,3240.0,3060,33,central,gas,corridor,112.86,502,3.0,1.0
128000000,0,84.9,10,1035.0,1016,11,individual,gas,stairway,106.68,242,3.0,2.0
150000000,0,84.96,3,651.0,937,6,individual,gas,stairway,104.15,643,3.0,2.0
410000000,1,84.96,10,907.0,1113,14,individual,gas,stairway,109.23,693,3.0,2.0
660000000,1,118.25,2,1299.0,1080,8,central,gas,stairway,137.2,120,4.0,2.0
214000000,1,41.04,8,390.0,390,2,individual,gas,corridor,59.49,150,2.0,1.0
398000000,1,59.97,14,1307.0,994,14,individual,gas,stairway,79.62,98,3.0,1.0
126300000,1,50.14,3,2455.0,3930,32,district,cogeneration,corridor,68.59,1120,2.0,1.0
355000000,0,84.24700000000001,2,935.0,850,8,district,cogeneration,stairway,113.19,383,3.0,2.0
280000000,1,81.8788,15,105.0,105,2,individual,gas,stairway,111.04,72,3.0,2.0
347000000,1,84.95100000000001,1,1077.0,976,15,individual,gas,corridor,106.77,445,3.0,2.0
149000000,0,130.7225,10,270.0,300,5,individual,gas,stairway,156.4,27,4.0,2.0
265000000,1,84.94,11,3481.0,2678,25,individual,gas,stairway,102.02,164,3.0,2.0
675000000,1,59.95,9,9766.0,6864,66,district,cogeneration,stairway,86.85,600,3.0,2.0
130000000,1,49.54,14,893.0,2433,14,district,cogeneration,corridor,71.07,743,3.0,1.0
148000000,1,45.55,9,469.0,939,9,district,cogeneration,corridor,60.07,120,2.0,1.0
1177000000,1,121.48,1,373.0,196,4,district,cogeneration,stairway,142.83,100,4.0,2.0
570000000,1,59.88,16,2173.0,2036,19,district,cogeneration,corridor,85.12,895,3.0,1.0
725000000,1,84.87,21,1990.0,1252,13,central,,stairway,108.76,688,3.0,2.0
333000000,0,126.149,17,368.0,298,4,individual,gas,stairway,148.69,100,4.0,2.0
430000000,1,84.6,18,882.0,795,9,individual,gas,stairway,108.91,351,3.0,2.0
99500000,0,84.96,2,1044.0,2132,24,individual,gas,stairway,102.96,1004,3.0,2.0
465000000,0,132.0678,1,1659.0,809,13,individual,gas,mixed,164.6,183,4.0,2.0
208000000,0,59.92,8,2919.0,2290,20,individual,gas,stairway,80.67,467,3.0,2.0
155000000,0,84.92,3,514.0,498,5,individual,gas,stairway,106.67,298,3.0,2.0
98000000,0,42.3,4,460.0,460,12,individual,gas,stairway,49.5,460,3.0,1.0
450000000,1,84.97,10,1267.0,999,18,individual,gas,stairway,112.82,12,3.0,2.0
517000000,0,120.427,19,835.0,625,8,individual,gas,stairway,151.24,136,4.0,2.0
230000000,1,59.96,1,715.0,956,6,individual,gas,corridor,82.4,956,3.0,1.0
450000000,1,84.82,2,389.0,292,4,individual,cogeneration,stairway,110.48,12,3.0,2.0
655000000,1,71.37,5,1879.0,3100,34,district,cogeneration,corridor,91.88,230,3.0,1.0
1100000000,1,59.606,2,852.0,840,12,district,cogeneration,stairway,79.52,449,3.0,2.0
535000000,1,102.7,5,2488.0,1244,28,district,cogeneration,stairway,126.48,492,4.0,2.0
82000000,0,84.86,13,103.0,225,1,individual,gas,stairway,101.08,90,3.0,1.0
478000000,1,84.82,4,710.0,629,9,district,cogeneration,stairway,108.98,110,3.0,2.0
186400000,0,109.3076,10,1362.0,763,15,district,gas,stairway,131.87,116,4.0,2.0
598000000,0,180.56,2,857.0,375,14,district,cogeneration,stairway,214.53,16,4.0,2.0
415000000,1,84.9,6,349.0,297,4,district,cogeneration,mixed,101.42,142,3.0,2.0
300000000,1,60.06,10,1425.0,998,10,individual,gas,corridor,76.88,538,2.0,1.0
1700000000,1,158.26,21,284.0,122,2,individual,gas,stairway,198.55,79,5.0,2.0
216500000,0,127.639,3,869.0,671,12,individual,gas,stairway,148.79,150,3.0,2.0
1210000000,1,162.41,13,,576,14,central,gas,stairway,185.12,144,5.0,2.0
450000000,1,80.54,11,685.0,540,9,individual,gas,stairway,109.29,302,3.0,2.0
475000000,1,84.32,3,981.0,1550,12,district,cogeneration,stairway,101.35,360,3.0,2.0
328000000,0,84.705,3,167.0,176,2,individual,gas,stairway,104.21,16,3.0,2.0
245000000,1,76.405,4,282.0,414,3,individual,gas,stairway,97.59,100,3.0,1.0
272500000,0,84.8273,8,642.0,455,8,district,cogeneration,stairway,110.21,78,3.0,2.0
780000000,1,54.69,1,,876,5,district,cogeneration,corridor,57.86,588,2.0,1.0
79000000,0,59.76,15,1110.0,1206,12,individual,gas,stairway,78.14,175,2.0,1.0
365000000,1,84.741,8,191.0,178,5,individual,gas,stairway,106.02,126,3.0,2.0
169560000,1,59.76,10,1014.0,948,19,district,cogeneration,stairway,80.21,107,3.0,2.0
190000000,0,49.73,22,481.0,799,6,district,cogeneration,corridor,71.13,215,2.0,1.0
55000000,0,46.61,4,21.0,132,2,individual,gas,stairway,58.11,36,3.0,1.0
400000000,1,84.94,2,4190.0,2176,50,district,cogeneration,stairway,117.28,180,3.0,2.0
242000000,1,59.88,11,194.0,202,2,individual,gas,stairway,77.35,54,3.0,2.0
369000000,1,84.9,22,819.0,772,2,individual,gas,stairway,112.4,58,3.0,1.0
205000000,1,59.39,3,1196.0,2392,18,district,cogeneration,corridor,82.65,1080,2.0,1.0
168000000,0,84.42,4,75.0,305,7,individual,gas,stairway,84.42,60,,
90000000,0,84.96,24,651.0,937,6,individual,gas,stairway,104.15,643,3.0,2.0
320000000,1,54.54,4,2000.0,2654,27,district,cogeneration,corridor,60.69,80,2.0,1.0
162000000,0,59.99,15,481.0,799,6,district,cogeneration,stairway,79.59,494,3.0,1.0
390000000,1,84.97,20,3940.0,3003,25,individual,gas,mixed,109.57,280,3.0,2.0
380000000,0,84.5157,4,2733.0,1598,19,individual,gas,stairway,106.55,323,3.0,2.0
200000000,1,49.54,5,893.0,2433,14,district,cogeneration,corridor,71.07,743,3.0,1.0
298000000,1,59.97,16,1610.0,1689,17,individual,gas,stairway,79.74,92,3.0,1.0
114500000,0,49.08,3,2500.0,2960,17,individual,gas,corridor,68.12,2960,3.0,1.0
512000000,1,84.96,6,918.0,901,7,central,gas,stairway,109.55,304,3.0,2.0
584000000,1,114.5,10,546.0,458,7,individual,gas,stairway,142.74,110,4.0,2.0
500000000,1,84.96,10,210.0,173,3,individual,gas,stairway,111.03,24,3.0,2.0
500000000,1,101.99,2,466.0,1018,16,individual,gas,stairway,133.54,4,4.0,2.0
314000000,1,57.1,2,456.0,811,6,individual,gas,corridor,76.88,198,2.0,1.0
239500000,0,84.82,4,795.0,795,12,central,gas,stairway,102.28,240,3.0,2.0
1780000000,1,161.36,38,551.0,258,2,district,cogeneration,stairway,201.28,18,4.0,2.0
262500000,0,84.8598,5,1309.0,1048,11,individual,gas,stairway,112.25,567,3.0,2.0
542000000,0,124.941,16,749.0,542,5,individual,gas,stairway,152.15,73,4.0,2.0
160000000,0,51.63,3,540.0,630,6,individual,gas,stairway,68.75,148,2.0,1.0
202500000,1,64.56,4,,156,1,individual,gas,corridor,83.53,96,3.0,1.0
2050000000,1,145.87,14,321.0,208,2,individual,gas,stairway,176.99,24,3.0,2.0
430000000,1,84.97,2,1267.0,999,18,individual,gas,stairway,112.82,156,3.0,2.0
154500000,0,67.54,1,,186,1,individual,gas,stairway,91.54,80,3.0,1.0
45000000,0,50.4,5,67.0,159,1,individual,gas,stairway,64.69,15,2.0,1.0
470000000,1,84.79,5,2328.0,2328,18,district,cogeneration,stairway,104.45,360,3.0,2.0
360000000,0,134.99,4,512.0,512,7,district,cogeneration,stairway,162.53,180,4.0,2.0
820000000,1,84.88,10,1311.0,1171,13,district,cogeneration,stairway,116.02,122,3.0,2.0
300000000,1,59.96,12,715.0,956,6,individual,gas,corridor,82.4,956,3.0,1.0
422000000,0,84.6588,19,2733.0,1598,19,individual,gas,stairway,106.73,271,3.0,2.0
1420000000,1,164.25,6,540.0,199,3,individual,gas,stairway,201.97,111,4.0,2.0
1340000000,1,164.97,23,902.0,199,2,district,cogeneration,stairway,208.27,100,4.0,2.0
1920000000,1,82.61,2,3930.0,3930,30,district,cogeneration,corridor,119.0,750,4.0,1.0
1119500000,1,84.984,4,6075.0,3410,44,district,cogeneration,stairway,116.7,182,3.0,2.0
178000000,0,59.9115,12,4697.0,3462,49,individual,gas,stairway,81.59,0,3.0,2.0
750000000,1,84.686,6,884.0,604,7,individual,gas,stairway,109.09,17,3.0,2.0
78590000,0,59.075,20,700.0,990,7,individual,gas,stairway,73.82,0,3.0,1.0
940000000,1,84.99,17,7876.0,5563,65,district,cogeneration,stairway,109.51,29,3.0,2.0
189000000,0,59.99,23,1367.0,1408,10,individual,gas,corridor,80.49,504,3.0,1.0
62500000,0,48.53,2,,276,5,individual,gas,stairway,60.14,30,3.0,1.0
90500000,0,58.59,5,560.0,560,11,individual,gas,stairway,65.07,180,3.0,1.0
221000000,0,59.937,2,3958.0,2947,29,individual,gas,stairway,79.38,518,3.0,2.0
187000000,0,59.89,19,735.0,1116,13,individual,gas,stairway,81.26,175,3.0,1.0
390000000,1,59.75,5,524.0,487,7,individual,gas,stairway,79.43,198,3.0,1.0
345000000,1,84.6,2,207.0,206,2,individual,gas,stairway,110.24,128,3.0,2.0
975000000,1,84.82,9,4113.0,2678,35,district,cogeneration,stairway,114.8,1012,3.0,2.0
552000000,1,114.99,15,2721.0,2002,25,individual,gas,stairway,159.02,23,4.0,2.0
215000000,1,49.16,10,374.0,470,5,district,cogeneration,corridor,70.2,150,2.0,1.0
306000000,0,59.937,15,3958.0,2947,29,individual,gas,stairway,79.38,518,3.0,2.0
520000000,0,101.984,4,682.0,682,10,district,cogeneration,stairway,126.21,116,3.0,2.0
247000000,1,84.73,7,163.0,138,2,individual,gas,stairway,112.0,14,3.0,2.0
392500000,0,84.9636,20,5755.0,3000,15,individual,gas,stairway,118.61,816,3.0,2.0
290000000,0,124.2555,31,477.0,329,2,individual,gas,,154.24,74,3.0,2.0
350000000,0,84.98,16,1578.0,922,9,individual,gas,stairway,108.06,150,3.0,2.0
284000000,0,84.9949,20,1875.0,1627,13,individual,gas,stairway,109.62,929,3.0,2.0
139000000,1,46.86,7,,220,2,individual,gas,corridor,64.47,143,2.0,1.0
500000000,1,84.71,15,189.0,270,2,individual,gas,stairway,102.87,210,3.0,1.0
548000000,1,84.95,9,1535.0,1410,19,individual,gas,stairway,108.56,630,3.0,2.0
840000000,1,84.77,12,430.0,382,7,individual,gas,stairway,114.89,30,3.0,2.0
850000000,0,126.60700000000001,34,3728.0,1631,3,individual,gas,stairway,185.55,46,3.0,2.0
240000000,1,59.76,1,1208.0,1170,13,individual,gas,stairway,75.33,228,2.0,1.0
140880000,0,53.29,26,268.0,440,1,individual,gas,stairway,70.85,300,2.0,1.0
142500000,0,59.8,4,3776.0,3382,35,individual,gas,stairway,78.1,200,3.0,1.0
380000000,1,84.06,5,188.0,188,2,individual,gas,stairway,103.4,47,3.0,2.0
556000000,1,84.04899999999999,8,1257.0,977,12,individual,gas,stairway,104.2,190,3.0,2.0
410000000,0,84.98700000000001,8,554.0,480,13,individual,gas,stairway,111.79,24,3.0,2.0
395000000,1,122.58,7,878.0,1454,13,central,gas,stairway,141.24,500,4.0,2.0
510000000,1,84.96,8,215.0,205,4,individual,gas,stairway,106.0,133,3.0,2.0
999000000,1,97.35,18,1259.0,960,14,district,cogeneration,stairway,124.57,390,4.0,2.0
227000000,0,59.9846,13,573.0,508,11,individual,gas,stairway,87.24,142,3.0,2.0
525000000,1,84.77,9,989.0,780,9,central,gas,stairway,104.64,780,3.0,2.0
330000000,1,84.98,12,467.0,433,7,individual,gas,stairway,107.08,307,3.0,2.0
930000000,1,126.75,22,1005.0,406,2,district,cogeneration,stairway,161.68,56,3.0,2.0
280000000,1,59.49,14,1052.0,964,11,individual,gas,corridor,82.81,302,3.0,1.0
398000000,1,84.94,9,266.0,192,2,individual,gas,stairway,114.02,132,3.0,2.0
1270000000,1,84.236,2,1291.0,926,12,individual,gas,stairway,109.5,640,3.0,2.0
150000000,0,59.91,11,735.0,1116,13,individual,gas,corridor,81.29,490,3.0,1.0
665000000,1,132.735,6,1651.0,1122,22,individual,gas,stairway,164.91,228,4.0,2.0
522000000,1,84.95,8,2776.0,2298,27,individual,gas,stairway,108.54,804,3.0,2.0
220000000,0,84.9985,11,726.0,650,6,individual,gas,stairway,111.31,384,3.0,2.0
81000000,0,49.73,20,481.0,799,6,district,cogeneration,corridor,71.13,215,2.0,1.0
180000000,1,44.52,11,78.0,1800,10,central,gas,corridor,59.2,1800,2.0,1.0
1190000000,1,84.95,15,1171.0,768,11,district,cogeneration,stairway,108.17,50,3.0,2.0
668500000,1,84.76,15,1359.0,1512,15,district,cogeneration,stairway,103.22,1512,3.0,2.0
370000000,1,59.26,8,877.0,895,9,individual,gas,corridor,79.85,315,2.0,1.0
1550000000,1,136.325,13,4494.0,4494,56,district,cogeneration,stairway,158.84,1416,4.0,2.0
313000000,1,49.5,11,619.0,1556,12,district,cogeneration,corridor,66.29,450,3.0,1.0
480000000,1,84.82,15,2371.0,2921,24,individual,,stairway,108.59,604,3.0,2.0
237000000,0,84.9949,18,1875.0,1627,13,individual,gas,stairway,109.62,929,3.0,2.0
140000000,0,84.96,17,651.0,937,6,individual,gas,stairway,104.15,643,3.0,2.0
229000000,0,101.4053,3,1582.0,1149,8,individual,gas,stairway,131.61,232,3.0,2.0
80000000,0,59.82,12,200.0,390,4,individual,gas,corridor,81.76,390,3.0,1.0
305000000,1,84.95,9,2084.0,1830,16,individual,gas,stairway,109.64,752,3.0,2.0
450000000,1,47.94,8,783.0,1368,15,district,cogeneration,corridor,65.01,0,2.0,1.0
355000000,1,45.254,15,364.0,440,1,individual,gas,corridor,61.59,6,1.0,1.0
85000000,0,43.9,2,90.0,500,14,individual,gas,stairway,51.4,400,2.0,1.0
513500000,1,59.97,24,407.0,456,3,district,cogeneration,stairway,80.76,28,2.0,1.0
147000000,0,84.93,8,436.0,436,3,individual,gas,stairway,107.63,150,3.0,2.0
90000000,0,59.8,2,1833.0,1812,20,individual,gas,corridor,78.79,755,3.0,1.0
222000000,0,103.035,20,289.0,228,2,individual,gas,stairway,129.32,60,3.0,2.0
545000000,1,88.03,10,285.0,284,3,individual,gas,stairway,114.75,10,3.0,2.0
890000000,1,84.98,15,699.0,563,9,district,cogeneration,stairway,109.62,119,3.0,2.0
175000000,0,84.93,15,702.0,848,11,individual,gas,stairway,102.91,160,3.0,2.0
1037000000,1,84.69,3,498.0,476,6,district,cogeneration,stairway,102.48,224,3.0,1.0
194000000,1,58.01,8,,2064,24,district,cogeneration,corridor,80.26,650,2.0,1.0
112000000,0,71.97,3,,300,9,central,gas,stairway,78.15,70,3.0,2.0
420000000,1,84.99,4,2251.0,2904,21,individual,gas,stairway,110.76,816,3.0,2.0
300000000,1,53.9,10,1625.0,2280,33,district,cogeneration,corridor,66.12,240,2.0,1.0
245000000,0,84.89,9,885.0,1044,12,individual,gas,stairway,105.42,684,3.0,2.0
245000000,1,39.6,2,,546,6,district,cogeneration,corridor,57.55,174,2.0,1.0
500000000,1,84.8789,13,231.0,164,3,individual,gas,stairway,114.82,12,3.0,2.0
1300000000,1,133.31,11,518.0,206,5,individual,gas,stairway,165.14,30,4.0,2.0
119500000,0,59.99,18,663.0,893,11,individual,gas,stairway,76.57,683,3.0,1.0
306000000,1,59.85,13,5402.0,5387,49,central,gas,mixed,82.93,324,3.0,1.0
72000000,0,49.95,5,,180,2,individual,gas,stairway,56.19,84,2.0,1.0
136000000,0,59.92,8,561.0,885,5,individual,gas,stairway,78.02,693,2.0,1.0
169000000,0,84.97,19,513.0,528,8,individual,gas,stairway,108.41,234,3.0,2.0
315000000,1,84.85,10,272.0,273,3,individual,gas,stairway,107.83,130,3.0,2.0
211500000,0,84.9777,15,290.0,262,3,individual,gas,stairway,112.35,224,3.0,2.0
931000000,1,84.83,12,4900.0,3696,46,district,cogeneration,stairway,110.54,1404,3.0,2.0
98000000,1,41.3,1,,2064,24,district,cogeneration,corridor,59.53,396,2.0,1.0
199300000,1,77.43,14,,244,2,individual,gas,stairway,88.57,7,3.0,1.0
260000000,0,84.9842,5,692.0,547,8,individual,gas,stairway,113.22,107,3.0,2.0
800000000,1,79.61,2,138.0,261,3,district,cogeneration,stairway,98.91,54,3.0,1.0
81000000,0,84.6,5,510.0,930,11,individual,gas,stairway,96.58,570,3.0,2.0
420000000,1,27.68,8,7876.0,5563,65,district,cogeneration,stairway,42.28,500,1.0,1.0
290000000,1,59.4,20,715.0,673,5,individual,gas,corridor,83.45,22,3.0,1.0
418000000,1,84.961,11,391.0,386,9,individual,gas,stairway,107.11,244,3.0,2.0
240000000,1,59.2,13,823.0,2646,28,district,cogeneration,corridor,76.58,180,2.0,1.0
111000000,1,59.82,10,311.0,380,4,individual,gas,corridor,81.7,212,3.0,1.0
525000000,1,71.4,9,1879.0,3100,34,district,cogeneration,corridor,93.2,390,3.0,1.0
465000000,1,114.92,4,959.0,492,12,district,cogeneration,stairway,139.86,294,4.0,2.0
405000000,0,84.9749,5,829.0,703,7,individual,gas,stairway,113.91,234,3.0,2.0
405000000,1,84.8768,14,648.0,554,7,individual,gas,stairway,110.02,554,3.0,2.0
247000000,1,84.97,6,428.0,358,3,individual,gas,stairway,110.04,124,3.0,2.0
585000000,1,84.66,4,987.0,861,16,district,cogeneration,stairway,112.57,28,3.0,2.0
319000000,1,59.4,14,551.0,461,4,individual,gas,corridor,82.8,207,3.0,1.0
140000000,1,59.22,1,900.0,900,8,individual,gas,stairway,77.89,120,3.0,1.0
1550000000,1,143.36,17,631.0,421,3,central,gas,stairway,172.91,31,3.0,2.0
225000000,1,84.87,2,461.0,453,6,individual,gas,stairway,107.15,158,3.0,2.0
1000000000,1,91.26,8,1104.0,1882,34,district,cogeneration,corridor,116.35,90,3.0,1.0
151500000,0,84.68,2,300.0,300,2,individual,gas,stairway,102.67,300,3.0,2.0
379000000,1,84.77,3,238.0,235,3,individual,gas,stairway,106.66,97,3.0,2.0
323000000,1,59.57,19,2504.0,1983,26,individual,gas,stairway,80.22,828,3.0,1.0
110500000,0,59.7,7,994.0,868,10,individual,gas,stairway,79.93,336,3.0,1.0
398000000,0,84.97,19,2252.0,1895,17,individual,gas,stairway,106.74,645,3.0,2.0
415000000,1,59.76,7,375.0,375,4,individual,gas,corridor,90.7,151,3.0,1.0
888000000,1,136.325,2,4494.0,4494,56,district,cogeneration,stairway,158.84,1416,4.0,2.0
700000000,1,84.94,8,657.0,540,9,district,cogeneration,stairway,108.59,276,3.0,2.0
195000000,1,55.57,4,198.0,493,4,individual,gas,corridor,72.73,77,3.0,1.0
91000000,0,59.83,7,565.0,702,10,individual,gas,stairway,87.14,310,3.0,1.0
148500000,0,71.7392,1,116.0,114,1,individual,gas,stairway,93.45,1,2.0,2.0
107000000,0,59.91,12,162.0,299,2,individual,-,mixed,82.08,113,3.0,1.0
550000000,1,84.98,5,827.0,684,11,individual,gas,stairway,115.61,457,3.0,2.0
293000000,1,84.33,2,135.0,118,3,individual,gas,stairway,107.08,95,3.0,2.0
570000000,1,84.97,16,3310.0,2517,42,district,cogeneration,stairway,107.49,116,3.0,2.0
160000000,0,53.76,8,424.0,424,4,individual,gas,corridor,70.6,92,2.0,1.0
85000000,0,48.51,20,640.0,640,4,individual,gas,corridor,66.94,640,2.0,1.0
115000000,0,49.14,15,700.0,990,7,individual,gas,mixed,62.81,556,2.0,1.0
349000000,1,59.84,15,2199.0,1628,14,central,,corridor,84.54,570,3.0,1.0
750000000,1,92.9,1,617.0,1352,12,district,cogeneration,stairway,112.79,8,3.0,2.0
520000000,1,84.71,2,1610.0,1689,17,individual,gas,stairway,109.27,308,3.0,2.0
143000000,0,84.898,4,475.0,470,8,individual,gas,stairway,109.58,164,3.0,2.0
209000000,1,51.03,5,730.0,845,8,individual,gas,corridor,72.23,341,2.0,1.0
465000000,0,115.03,7,9063.0,5239,48,individual,gas,stairway,144.33,528,4.0,2.0
290000000,0,59.92,14,1263.0,916,14,individual,gas,stairway,80.0,295,3.0,1.0
650000000,1,114.32,12,468.0,583,5,central,gas,stairway,141.82,190,4.0,2.0
190000000,0,84.99,1,1282.0,1166,10,individual,gas,stairway,106.69,246,3.0,2.0
158500000,0,84.98,6,4515.0,2637,30,individual,gas,stairway,108.11,662,3.0,2.0
382500000,1,84.98,19,371.0,225,4,individual,gas,stairway,112.85,188,3.0,2.0
250000000,1,58.01,5,823.0,2646,28,district,cogeneration,corridor,80.26,1300,2.0,1.0
262000000,1,39.69,12,900.0,1316,10,district,cogeneration,corridor,61.57,672,2.0,1.0
310000000,1,84.27,3,119.0,111,2,individual,gas,corridor,111.83,25,3.0,2.0
155000000,1,53.16,1,4753.0,3169,30,individual,gas,corridor,73.43,605,2.0,1.0
390000000,0,145.918,1,1578.0,922,9,individual,gas,stairway,178.06,100,4.0,2.0
142500000,0,59.075,4,700.0,990,7,individual,gas,stairway,73.82,0,3.0,1.0
332000000,1,43.79,1,430.0,839,7,district,cogeneration,corridor,62.51,410,2.0,1.0
800000000,1,84.97,20,3310.0,2517,42,district,cogeneration,stairway,107.49,116,3.0,2.0
220000000,0,84.935,2,1592.0,1344,11,individual,gas,stairway,117.79,528,3.0,2.0
183000000,1,59.87,1,1800.0,3481,25,district,cogeneration,corridor,84.45,172,2.0,1.0
800000000,1,84.84,2,,347,2,individual,gas,stairway,109.64,18,3.0,2.0
890000000,1,84.83,1,468.0,390,2,district,cogeneration,stairway,101.17,330,3.0,1.0
100000000,0,48.8,5,130.0,235,4,individual,gas,stairway,57.61,20,3.0,1.0
412000000,1,59.92,16,551.0,657,7,district,cogeneration,stairway,83.98,150,3.0,2.0
328000000,1,74.58,11,360.0,1980,12,district,cogeneration,stairway,89.31,180,3.0,2.0
1290000000,1,84.43,10,5000.0,4424,28,district,cogeneration,corridor,115.54,11,4.0,2.0
540000000,1,80.47,1,323.0,257,5,individual,gas,stairway,108.33,181,3.0,2.0
640000000,1,115.65,7,1353.0,960,17,central,gas,stairway,137.88,888,4.0,2.0
140000000,0,61.83,7,,315,3,individual,gas,corridor,84.49,105,3.0,1.0
100000000,1,47.87,5,180.0,357,7,individual,gas,stairway,49.59,0,2.0,1.0
109500000,1,49.6,5,1239.0,1676,21,district,cogeneration,corridor,69.32,1166,2.0,1.0
630000000,1,84.96,3,2275.0,1656,28,individual,gas,stairway,106.45,1019,3.0,2.0
262000000,0,84.42,1,316.0,284,6,individual,gas,stairway,112.41,108,3.0,2.0
